rafales_sur_une_periode,variation_de_pression_en_3_heures,precipitations_dans_les_3_dernieres_heures,regioncode,pression_station,pression_au_niveau_mer,direction_du_vent_moyen,vitesse_du_vent_moyen,humidite,point_de_rosee,temperature_c,latitude,longitude,altitude,date,consommation_mw,thermique_mw,nucleaire_mw,eolien_mw,solaire_mw,hydraulique_mw,pompage_mw,bioenergies_mw,ech._physiques_mw,prod_totale
22.6,26950.0,333.89999999999986,18468.0,99404.63492063493,101562.8253968254,250.0,4.044444444444443,78.41904761904762,288.1512698412697,19.06825396825398,47.059167,1.834,112.0,2018-08-09,2076201.0,162243.0,1891544.0,190441.0,45400.0,250336.0,-18392.0,49755.0,-495143.0,2589719.0
18.5,9500.0,18.199999999999996,18636.0,100147.79179810725,102296.56151419558,230.0,3.4151419558359617,67.32492113564669,284.8903785488959,18.727760252365943,47.059167,1.834,112.0,2018-08-10,2019510.0,104068.0,1877643.0,135134.0,96188.0,259542.0,-42702.0,52401.0,-462786.0,2524976.0
16.6,-14880.0,2.1999999999999997,18888.0,100098.125,102232.25,210.0,2.7268749999999984,61.615625,284.6753124999999,20.056250000000034,46.826499999999996,2.0969165,110.0,2018-08-11,1872023.0,82966.0,1688096.0,52626.0,103891.0,217921.0,-57121.0,53316.0,-269730.0,2198816.0
25.2,-31760.0,110.20000000000003,18888.0,99320.15625,101448.84375,180.0,3.1675000000000026,64.290625,286.69124999999985,21.572187500000027,46.826499999999996,2.0969165,110.0,2018-08-12,1773863.0,69107.0,1698665.0,96834.0,95636.0,217440.0,-58554.0,52632.0,-397910.0,2230314.0
22.1,9950.0,214.8000000000001,18888.0,99126.5625,101276.96875,240.0,3.8512500000000016,77.73125,288.53999999999996,19.9809375,46.826499999999996,2.0969165,110.0,2018-08-13,1971663.0,143395.0,1815455.0,155950.0,62523.0,280091.0,-23415.0,50214.0,-512613.0,2507628.0
21.0,21630.0,13.500000000000004,18888.0,99635.90625,101802.15625,290.0,3.775625000000003,72.921875,287.42031250000025,19.783750000000026,46.826499999999996,2.0969165,110.0,2018-08-14,2002097.0,125825.0,1826384.0,96265.0,82078.0,263472.0,-22358.0,51413.0,-421022.0,2445437.0
14.5,-6980.0,1.9999999999999996,18888.0,99817.84375,101962.1875,250.0,2.811250000000001,69.80625,287.0203125000001,20.27062500000001,46.826499999999996,2.0969165,110.0,2018-08-15,1858564.0,102331.0,1905106.0,52118.0,98241.0,239776.0,-43216.0,53451.0,-549317.0,2451023.0
15.4,-9440.0,31.69999999999999,18728.0,99464.52830188679,101602.67295597485,220.0,2.6974842767295617,68.61006289308176,287.39968553459124,21.195597484276743,47.059167,1.834,110.0,2018-08-16,2033213.0,107330.0,1900446.0,50436.0,96376.0,267408.0,-34847.0,51805.0,-405779.0,2473801.0
23.8,22000.0,141.00000000000003,18888.0,99760.3125,101913.8125,300.0,3.5343750000000007,72.034375,286.97562499999987,19.458437500000016,46.826499999999996,2.0969165,110.0,2018-08-17,2025115.0,114162.0,1828693.0,105575.0,73199.0,254448.0,-26291.0,52118.0,-376792.0,2428195.0
17.7,3700.0,1.7,18888.0,100058.8125,102200.0625,270.0,3.0393750000000006,66.63125,285.77593749999994,19.69500000000001,46.826499999999996,2.0969165,110.0,2018-08-18,1887647.0,62127.0,1703061.0,73195.0,93452.0,212263.0,-64585.0,53122.0,-245044.0,2197220.0
14.4,-5140.0,0.09999999999999998,18888.0,100021.15625,102148.40625,270.0,3.165625000000001,63.878125,286.34906249999983,21.316562500000025,46.826499999999996,2.0969165,110.0,2018-08-19,1813177.0,40971.0,1671580.0,68933.0,99386.0,206123.0,-63070.0,51448.0,-262251.0,2138441.0
15.5,-3980.0,4.300000000000002,18888.0,99894.34375,102020.8125,290.0,2.972187499999999,68.65625,288.3850000000001,22.025625000000005,46.826499999999996,2.0969165,110.0,2018-08-20,2100251.0,142446.0,1737640.0,55808.0,86257.0,270403.0,-27021.0,51163.0,-216513.0,2343717.0
14.0,-8460.0,11.699999999999996,18888.0,99732.21875,101854.28125,225.0,2.489062500000001,68.484375,289.06093749999985,22.755000000000006,46.826499999999996,2.0969165,110.0,2018-08-21,2183712.0,175973.0,1757060.0,32365.0,92824.0,272803.0,-15547.0,49673.0,-181474.0,2380698.0
33.5,-3850.0,29.19999999999999,18728.0,99566.57232704402,101683.14465408806,240.0,2.400943396226417,66.79874213836477,288.8845911949685,23.102830188679235,47.059167,1.834,110.0,2018-08-22,2209476.0,175067.0,1739116.0,34722.0,86348.0,279964.0,-27629.0,50488.0,-128657.0,2365705.0
13.5,-2780.0,15.300000000000004,18888.0,99446.53125,101575.5625,260.0,3.214374999999999,71.4125,289.15031250000004,21.935000000000038,46.826499999999996,2.0969165,110.0,2018-08-23,2204931.0,160197.0,1755214.0,78020.0,80800.0,249919.0,-23426.0,50141.0,-146002.0,2374291.0
20.9,1400.0,17.3,18888.0,99538.0,101700.53125,285.0,4.482812499999999,67.8625,285.55187499999977,18.92406250000004,46.826499999999996,2.0969165,110.0,2018-08-24,2142083.0,148522.0,1718450.0,161696.0,73651.0,249673.0,-24608.0,52612.0,-237989.0,2404604.0
22.2,1190.0,39.999999999999964,18888.0,99469.28125,101660.5,285.0,3.658750000000002,67.984375,282.8259375,16.098750000000027,46.826499999999996,2.0969165,110.0,2018-08-25,1917105.0,148864.0,1478555.0,131152.0,57678.0,209225.0,-32456.0,54706.0,-130695.0,2080180.0
21.6,-12930.0,27.899999999999988,18888.0,99387.34375,101569.0625,200.0,3.637499999999998,64.940625,282.1318749999999,16.787500000000016,46.826499999999996,2.0969165,110.0,2018-08-26,1811181.0,103884.0,1437995.0,131926.0,95511.0,186138.0,-57511.0,54546.0,-141393.0,2010000.0
15.2,17550.0,14.799999999999999,18888.0,99449.59375,101598.75,240.0,3.151249999999999,67.0,285.515,19.35000000000004,46.826499999999996,2.0969165,110.0,2018-08-27,2145233.0,165181.0,1596703.0,141262.0,83077.0,247673.0,-33427.0,53174.0,-108508.0,2287070.0
22.7,-15580.0,9.299999999999995,18812.0,99486.45768025078,101614.57680250784,120.0,2.4210031347962384,67.38871473354232,286.8697492163012,20.808777429467114,47.059167,2.359833,108.0,2018-08-28,2241082.0,223024.0,1700132.0,44952.0,91631.0,250328.0,-20271.0,52779.0,-101539.0,2362846.0
17.8,25160.0,201.00000000000009,18888.0,99530.40625,101671.25,270.0,3.804687500000001,76.40625,288.2590625,19.716875000000016,46.826499999999996,2.0969165,110.0,2018-08-29,2246245.0,216570.0,1754050.0,146629.0,62678.0,239746.0,-14325.0,52200.0,-211301.0,2471873.0
16.9,2080.0,15.200000000000001,18812.0,99968.58934169279,102134.89028213166,280.0,2.7244514106583084,70.57993730407523,284.9139498432599,17.7407523510972,47.059167,1.834,112.0,2018-08-30,2237786.0,228888.0,1789285.0,56519.0,75388.0,257636.0,-23979.0,53024.0,-199007.0,2460740.0
20.8,1110.0,25.099999999999984,18888.0,99894.84375,102059.71875,270.0,3.017500000000002,67.40625,284.36906250000015,17.954375000000034,46.826499999999996,2.0969165,110.0,2018-08-31,2215187.0,222558.0,1821832.0,56648.0,78134.0,237819.0,-18250.0,53467.0,-237054.0,2470458.0
20.2,2400.0,7.200000000000003,18728.0,100030.81761006289,102195.84905660378,110.0,3.268238993710693,62.59119496855346,282.84496855345924,17.920440251572334,47.059167,1.834,110.0,2018-09-01,1973250.0,127549.0,1729145.0,78860.0,98956.0,198530.0,-35986.0,52859.0,-276676.0,2285899.0
15.0,-15780.0,4.100000000000001,18888.0,99824.8125,101991.53125,70.0,2.859687500000002,59.196875,282.20000000000016,17.98500000000002,46.826499999999996,2.0969165,110.0,2018-09-02,1861526.0,85442.0,1728190.0,96167.0,95936.0,187412.0,-57923.0,52719.0,-326414.0,2245866.0
13.0,-7260.0,5.0,18888.0,99502.875,101665.6875,170.0,2.675937499999998,64.85,284.32781250000005,18.59750000000002,46.826499999999996,2.0969165,110.0,2018-09-03,2188559.0,207524.0,1917005.0,60998.0,89430.0,213931.0,-26891.0,52001.0,-325460.0,2540889.0
12.3,1510.0,6.600000000000003,18728.0,99457.54716981133,101617.79874213836,135.0,2.8066037735849063,69.28301886792453,285.99056603773573,19.26666666666669,47.059167,1.834,110.0,2018-09-04,2262903.0,225112.0,1948738.0,55586.0,87248.0,215112.0,-22242.0,50963.0,-297635.0,2582759.0
14.2,-1950.0,80.10000000000005,18652.0,99490.18927444796,101641.98738170347,170.0,2.8441640378548882,73.68769716088327,287.3282334384856,19.560883280757103,47.059167,1.834,108.0,2018-09-05,2280284.0,228855.0,2005974.0,55809.0,67985.0,194447.0,-30492.0,52164.0,-294469.0,2605234.0
12.3,-990.0,145.20000000000016,18888.0,99378.84375,101543.96875,300.0,3.237187500000002,79.85,287.7368749999999,18.355625000000032,46.826499999999996,2.0969165,110.0,2018-09-06,2274789.0,220895.0,2052531.0,80917.0,46875.0,212220.0,-22399.0,52548.0,-368797.0,2665986.0
18.9,12840.0,8.700000000000001,18728.0,99557.23270440252,101726.98113207547,290.0,3.2128930817610066,71.41823899371069,285.2066037735849,17.83773584905662,47.059167,1.834,110.0,2018-09-07,2244039.0,175088.0,2094767.0,88912.0,80999.0,202835.0,-31624.0,52229.0,-419131.0,2694830.0
13.3,950.0,1.2999999999999998,18888.0,99776.5625,101929.40625,150.0,2.1331250000000006,66.553125,283.8581249999999,17.920312500000012,46.826499999999996,2.0969165,110.0,2018-09-08,1986108.0,65247.0,2031813.0,28892.0,94040.0,169087.0,-60808.0,52103.0,-394330.0,2441182.0
11.8,10530.0,11.599999999999998,18888.0,99883.5,102019.40625,190.0,2.2043749999999993,68.215625,285.35031250000003,19.11062500000002,46.826499999999996,2.0969165,110.0,2018-09-09,1877555.0,48607.0,2013417.0,42982.0,73208.0,176277.0,-52297.0,50248.0,-474872.0,2404739.0
15.2,10340.0,2.4000000000000004,18888.0,100195.25,102322.46875,240.0,2.527499999999999,69.628125,286.38562500000006,19.782499999999995,46.826499999999996,2.0969165,110.0,2018-09-10,2215550.0,151247.0,2106079.0,65512.0,84513.0,237226.0,-20175.0,48466.0,-457308.0,2693043.0
13.9,-6080.0,1.7999999999999998,18728.0,100233.99371069182,102346.2893081761,210.0,2.4628930817610066,66.79874213836477,286.3836477987421,20.63710691823903,47.059167,1.834,110.0,2018-09-11,2294786.0,148501.0,2083768.0,65464.0,91904.0,213187.0,-22112.0,50768.0,-336692.0,2653592.0
19.4,-7600.0,97.30000000000004,18804.0,100008.0250783699,102119.56112852665,190.0,2.667398119122258,71.05015673981191,287.30109717868345,20.39968652037619,47.059167,1.834,108.0,2018-09-12,2306157.0,149477.0,2188956.0,48677.0,75935.0,240730.0,-21197.0,49942.0,-426368.0,2753717.0
17.1,-1210.0,46.999999999999986,18812.0,99868.18181818182,102025.10971786834,290.0,3.188087774294672,76.48902821316615,287.3860501567398,18.804075235109732,47.059167,1.834,112.0,2018-09-13,2298859.0,163805.0,2234979.0,69985.0,56637.0,238685.0,-19728.0,53454.0,-498958.0,2817545.0
18.6,5730.0,6.200000000000001,18888.0,99942.28125,102100.28125,290.0,2.9634375000000004,72.3125,285.4140625000001,17.799062500000016,46.826499999999996,2.0969165,110.0,2018-09-14,2256112.0,163000.0,2207317.0,62451.0,70120.0,229433.0,-40625.0,52015.0,-487675.0,2784336.0
14.2,1960.0,1.5999999999999999,18888.0,100141.4375,102291.59375,160.0,2.399375000000001,67.0375,283.44531249999983,17.22437500000002,46.826499999999996,2.0969165,110.0,2018-09-15,1997371.0,83591.0,2038244.0,51207.0,88449.0,190993.0,-58464.0,56793.0,-453460.0,2509277.0
10.6,-7070.0,1.0,18888.0,99921.65625,102062.40625,160.0,2.1637499999999994,65.996875,283.9684374999999,18.12687500000001,46.826499999999996,2.0969165,110.0,2018-09-16,1884290.0,62797.0,1990610.0,46571.0,77509.0,180565.0,-97419.0,55354.0,-431760.0,2413406.0
15.2,-23280.0,1.6,18832.0,99594.24528301887,101738.74213836477,150.0,2.6389937106918224,66.60377358490567,285.69213836477974,20.00566037735848,46.593833,2.359833,112.0,2018-09-17,2230365.0,183841.0,2110995.0,60588.0,82227.0,202964.0,-32122.0,53852.0,-431943.0,2694467.0
19.8,12890.0,23.89999999999999,18888.0,99465.28125,101595.53125,190.0,3.4621875,71.434375,288.02843749999977,20.686562500000026,46.826499999999996,2.0969165,110.0,2018-09-18,2281573.0,149589.0,2092492.0,162229.0,68972.0,205029.0,-38878.0,50902.0,-408785.0,2729213.0
17.0,8730.0,1.7999999999999998,18888.0,99782.8125,101908.28125,210.0,3.0159375000000015,72.728125,288.1737500000001,20.653124999999996,46.826499999999996,2.0969165,110.0,2018-09-19,2296673.0,144864.0,2106616.0,113481.0,77976.0,220196.0,-28346.0,54737.0,-392877.0,2717870.0
21.6,-23770.0,8.799999999999997,18813.0,99622.06896551725,101741.09717868338,190.0,3.313479623824451,69.17868338557994,287.45031347962373,20.85642633228843,47.059167,2.359833,108.0,2018-09-20,2293809.0,181223.0,2024244.0,139587.0,82183.0,205838.0,-32479.0,55005.0,-361823.0,2688080.0
24.2,30120.0,118.20000000000006,18728.0,99539.55974842767,101673.96226415095,255.0,4.692138364779876,70.29874213836477,285.29371069182383,18.094654088050344,47.059167,1.834,110.0,2018-09-21,2264322.0,128606.0,1973513.0,317603.0,51039.0,195110.0,-41371.0,51291.0,-411473.0,2717162.0
19.5,-9050.0,68.19999999999999,18568.0,99964.46202531646,102126.99367088608,200.0,3.679430379746836,69.9620253164557,283.3560126582278,16.622468354430403,47.059167,1.834,110.0,2018-09-22,1994804.0,120072.0,1748907.0,154967.0,74680.0,177936.0,-47507.0,49469.0,-283729.0,2326031.0
27.2,19720.0,173.39999999999995,18888.0,99816.03125,101954.125,240.0,5.309375000000001,75.075,287.15906250000023,19.18531250000003,46.826499999999996,2.0969165,110.0,2018-09-23,1913291.0,58497.0,1773996.0,355908.0,58065.0,141041.0,-88342.0,48971.0,-434876.0,2436478.0
24.9,28290.0,28.499999999999996,18588.0,100772.87539936102,102993.06709265176,150.0,4.845686900958465,66.81789137380191,280.4378594249199,13.966453674121414,46.593833,2.359833,112.0,2018-09-24,2230931.0,135757.0,1986973.0,169415.0,83752.0,200296.0,-35609.0,52750.0,-362426.0,2628943.0
21.3,-1890.0,0.6000000000000001,18804.0,100971.73501577287,103160.78864353312,70.0,3.8735015772870667,60.375394321766564,278.3332807570977,13.446687697160911,46.593833,2.359833,112.0,2018-09-25,2306264.0,136841.0,2099583.0,184879.0,87614.0,220203.0,-36997.0,53343.0,-439195.0,2782463.0
20.1,-3060.0,0.20000000000000004,18728.0,100946.85534591194,103086.38364779874,100.0,2.9267295597484275,62.040880503144656,280.12515723270445,14.916037735849086,47.059167,1.834,110.0,2018-09-26,2334212.0,161806.0,2101067.0,92509.0,86682.0,218712.0,-35129.0,52566.0,-344006.0,2713342.0
13.2,-26550.0,0.2,18410.0,100578.88535031847,102678.1847133758,140.0,1.9917197452229298,64.6687898089172,282.3152866242041,16.837579617834418,47.059167,1.834,110.0,2018-09-27,2326470.0,149491.0,2082253.0,39972.0,85993.0,235692.0,-28560.0,53227.0,-291590.0,2646628.0
17.3,-3880.0,2.4000000000000004,18251.0,100129.0064102564,102236.15384615384,140.0,3.6445512820512818,67.98397435897436,283.6650641025644,17.26282051282055,47.059167,1.834,110.0,2018-09-28,2282608.0,108464.0,2043146.0,162812.0,78888.0,206797.0,-39378.0,52764.0,-330926.0,2652871.0
16.1,-11300.0,1.2999999999999998,18804.0,99992.1630094044,102153.22884012539,60.0,4.043887147335423,63.322884012539184,280.86159874608154,15.206896551724167,47.059167,1.834,108.0,2018-09-29,2042887.0,84185.0,1824179.0,200274.0,82531.0,151369.0,-60149.0,54799.0,-294352.0,2397337.0
14.4,-4140.0,20.699999999999992,18888.0,99709.78125,101894.3125,270.0,2.927187500000001,66.3125,280.5790625000001,14.167812500000029,46.826499999999996,2.0969165,110.0,2018-09-30,1954988.0,67266.0,1823535.0,73926.0,70414.0,140166.0,-68552.0,53954.0,-205743.0,2229261.0
29.2,22450.0,10.100000000000003,18720.0,100081.60377358491,102255.34591194968,320.0,5.100000000000005,63.144654088050316,278.49213836478003,12.652830188679273,47.059167,1.834,108.0,2018-10-01,2309451.0,174469.0,1994923.0,219218.0,64530.0,186169.0,-44835.0,53299.0,-338358.0,2692608.0
22.2,3550.0,5.800000000000002,18888.0,100299.15625,102503.34375,270.0,4.090312500000001,66.21875,278.6212499999998,12.441562500000027,46.826499999999996,2.0969165,110.0,2018-10-02,2430318.0,190924.0,2030896.0,193425.0,71750.0,188576.0,-39642.0,50776.0,-256451.0,2726347.0
18.8,1670.0,4.200000000000001,18776.0,100460.53459119497,102616.72955974843,270.0,3.047798742138364,72.09119496855345,282.91289308176084,15.255345911949696,46.826499999999996,2.0969165,110.0,2018-10-03,2393417.0,209144.0,1998097.0,100182.0,66208.0,203290.0,-32821.0,49919.0,-200686.0,2626840.0
16.5,-19180.0,2.1999999999999997,18728.0,100181.50943396226,102331.82389937107,90.0,2.593081761006292,70.88050314465409,282.50849056603766,15.322641509433986,47.059167,1.834,110.0,2018-10-04,2368298.0,243475.0,2056245.0,74731.0,87293.0,191977.0,-31981.0,47689.0,-301187.0,2701410.0
14.3,-24400.0,1.6999999999999997,18636.0,99630.18927444796,101723.62776025236,140.0,2.4719242902208207,66.20504731861199,282.50615141955825,16.534700315457453,47.059167,1.834,108.0,2018-10-05,2331139.0,241372.0,2083780.0,91112.0,85628.0,185104.0,-40519.0,47734.0,-363100.0,2734730.0
24.1,-13270.0,231.4,18888.0,99033.78125,101205.625,180.0,4.019375000000002,74.26875,284.2043750000001,16.21312500000002,46.826499999999996,2.0969165,110.0,2018-10-06,2048965.0,139251.0,1862487.0,160008.0,59561.0,146209.0,-55374.0,48339.0,-311591.0,2415855.0
24.2,33370.0,311.0999999999996,18888.0,99476.3125,101679.28125,230.0,4.563437499999999,81.346875,283.4106249999999,13.600937500000011,46.826499999999996,2.0969165,110.0,2018-10-07,1977516.0,118880.0,1903073.0,207558.0,35013.0,123127.0,-82314.0,46151.0,-374005.0,2433802.0
15.1,1730.0,63.00000000000001,18728.0,99855.59748427673,102048.2075471698,115.0,2.411635220125787,81.22955974842768,283.1223270440252,13.39213836477989,47.059167,1.834,110.0,2018-10-08,2330772.0,255302.0,2044611.0,41415.0,44525.0,207296.0,-31535.0,45185.0,-276079.0,2638334.0
19.7,-14660.0,37.900000000000006,18804.0,99679.52978056426,101827.8369905956,100.0,2.768652037617555,78.87774294670847,284.2224137931036,15.115987460815079,47.059167,1.834,108.0,2018-10-09,2367686.0,206353.0,1989918.0,77233.0,63811.0,227792.0,-25445.0,45147.0,-217188.0,2610254.0
24.1,-30100.0,315.8999999999999,18728.0,99036.9182389937,101212.01257861636,120.0,4.130817610062893,79.36477987421384,285.55094339622656,16.341194968553484,47.059167,1.834,110.0,2018-10-10,2352010.0,264152.0,2005971.0,183407.0,41990.0,199381.0,-27158.0,45057.0,-360832.0,2739958.0
20.7,20840.0,171.50000000000003,18700.0,98897.31861198739,101071.95583596214,150.0,4.456151419558362,79.62776025236593,286.4449526813883,17.219558359621463,47.059167,1.834,112.0,2018-10-11,2329622.0,236009.0,1935654.0,251848.0,46783.0,182049.0,-40512.0,46169.0,-328364.0,2698512.0
25.6,22130.0,2.9000000000000004,18728.0,99655.59748427673,101787.23270440252,160.0,4.517295597484278,76.5880503144654,287.1619496855345,18.55943396226417,47.059167,1.834,110.0,2018-10-12,2298290.0,228032.0,1938062.0,228856.0,65226.0,149335.0,-51196.0,48121.0,-308225.0,2657632.0
22.2,-27620.0,14.099999999999996,18888.0,99484.84375,101622.5,150.0,4.471562499999999,74.56875,287.20437499999997,19.030937500000025,46.826499999999996,2.0969165,110.0,2018-10-13,2026889.0,151468.0,1872550.0,230816.0,68380.0,127436.0,-68817.0,48884.0,-403870.0,2499534.0
22.7,-16100.0,239.19999999999993,18728.0,98715.28301886792,100876.35220125786,140.0,5.448427672955974,73.64465408805032,285.6764150943396,17.854088050314473,47.059167,1.834,110.0,2018-10-14,1916257.0,77542.0,1858841.0,287126.0,46952.0,114753.0,-93335.0,49802.0,-425464.0,2435016.0
26.7,18510.0,287.69999999999993,18888.0,98888.0625,101068.40625,140.0,3.8590625000000025,75.671875,284.4415624999998,16.148437500000032,46.826499999999996,2.0969165,110.0,2018-10-15,2249701.0,209187.0,2037194.0,147962.0,34742.0,196207.0,-35190.0,50473.0,-390905.0,2675765.0
20.1,21520.0,65.3,18728.0,99543.83647798742,101720.6603773585,160.0,2.3273584905660387,77.45911949685535,284.13207547169816,15.372012578616372,47.059167,1.834,110.0,2018-10-16,2314348.0,273256.0,2074385.0,43720.0,47820.0,207297.0,-30831.0,50487.0,-351838.0,2696965.0
12.2,-5660.0,26.699999999999964,18888.0,99613.03125,101795.65625,120.0,2.0846875,79.790625,284.21781250000015,14.907187500000031,46.826499999999996,2.0969165,110.0,2018-10-17,2336390.0,296611.0,2080287.0,40984.0,46284.0,211948.0,-31947.0,52230.0,-360038.0,2728344.0
14.9,5040.0,31.599999999999962,18728.0,99646.69811320755,101832.61006289309,40.0,3.614150943396228,77.4622641509434,284.5905660377358,15.70503144654091,47.059167,1.834,110.0,2018-10-18,2336807.0,290310.0,2074062.0,187988.0,50393.0,172454.0,-42759.0,51122.0,-446821.0,2826329.0
13.8,16920.0,2.1999999999999997,18888.0,99915.09375,102093.625,50.0,2.8843749999999977,78.75,283.9490625,14.74531250000003,46.826499999999996,2.0969165,110.0,2018-10-19,2328010.0,266148.0,2103638.0,117199.0,63024.0,186206.0,-43085.0,51358.0,-416514.0,2787573.0
13.8,14210.0,2.7,18888.0,100425.6875,102595.0625,60.0,2.8324999999999996,78.203125,283.0725000000001,13.98562500000001,46.826499999999996,2.0969165,110.0,2018-10-20,2096067.0,245468.0,1954341.0,112055.0,61237.0,157322.0,-58576.0,51165.0,-426999.0,2581588.0
18.3,-14230.0,1.8999999999999997,18888.0,100278.9375,102465.375,110.0,2.6146875000000027,76.55625,281.6759375000001,13.03906250000002,46.826499999999996,2.0969165,110.0,2018-10-21,2018907.0,113764.0,2079981.0,98346.0,69103.0,132458.0,-77783.0,50360.0,-447359.0,2544012.0
19.9,28820.0,2.3999999999999995,18888.0,100550.84375,102744.59375,95.0,4.410625000000001,73.253125,280.81000000000006,12.775937500000028,46.826499999999996,2.0969165,110.0,2018-10-22,2404208.0,230358.0,2159518.0,253028.0,62719.0,162939.0,-47972.0,48791.0,-465221.0,2917353.0
20.2,-7340.0,0.2,18728.0,100803.45911949685,102989.08805031447,270.0,3.421698113207547,72.01572327044025,279.51855345911946,11.710691823899403,47.059167,1.834,110.0,2018-10-23,2514979.0,237226.0,2146826.0,173051.0,68610.0,200026.0,-40506.0,48217.0,-318497.0,2873956.0
22.8,-17070.0,1.7999999999999996,18728.0,100464.43396226416,102656.19496855346,280.0,3.0525157232704396,77.00314465408805,281.5566037735848,12.87264150943399,47.059167,1.834,110.0,2018-10-24,2516608.0,265444.0,2103795.0,111330.0,60798.0,205058.0,-35226.0,49013.0,-243630.0,2795438.0
18.1,-24790.0,1.5999999999999994,18888.0,99896.125,102090.15625,220.0,2.406249999999999,81.325,282.5550000000002,12.834687500000033,46.826499999999996,2.0969165,110.0,2018-10-25,2482536.0,293557.0,2104761.0,51618.0,54937.0,223045.0,-28608.0,50201.0,-267015.0,2778119.0
16.4,-23920.0,15.4,18860.0,99210.1880877743,101447.05329153605,250.0,2.7222570532915364,82.26959247648902,281.002037617555,10.992163009404411,46.593833,2.359833,112.0,2018-10-26,2541290.0,333911.0,2080416.0,81424.0,33962.0,215564.0,-22953.0,52622.0,-233703.0,2797899.0
18.9,-21460.0,190.9000000000001,18888.0,98743.46875,101047.15625,300.0,3.347812499999999,82.625,278.1603125000001,7.965000000000025,46.826499999999996,2.0969165,110.0,2018-10-27,2435042.0,327616.0,1919554.0,105779.0,27263.0,159919.0,-39422.0,52382.0,-118140.0,2592513.0
25.7,-8220.0,156.40000000000006,14082.0,98357.94979079498,100694.93723849373,50.0,5.005020920502094,82.31380753138075,276.17175732217567,5.994979079497935,47.059167,1.834,112.0,2018-10-28,2528282.0,191106.0,2014215.0,378620.0,17602.0,129377.0,-89421.0,52615.0,-165872.0,2783535.0
29.8,-44540.0,343.0999999999999,18541.0,97680.95238095238,100120.47619047618,110.0,4.953015873015871,84.12063492063493,276.09031746031735,5.574920634920662,47.059167,1.834,112.0,2018-10-29,3046953.0,299400.0,2174797.0,269752.0,10866.0,268842.0,-36559.0,51106.0,8710.0,3074763.0
20.3,51240.0,178.8000000000001,18795.0,97911.37931034483,100238.46394984327,200.0,4.059247648902821,79.43260188087774,276.4835423197493,6.961755485893446,47.059167,1.834,108.0,2018-10-30,3081850.0,319151.0,2215380.0,267006.0,45064.0,242920.0,-25584.0,49611.0,-31736.0,3139132.0
23.8,3980.0,223.90000000000006,18728.0,98577.2641509434,100847.54716981133,130.0,3.7191823899371084,83.04088050314465,279.29874213836473,9.046540880503178,47.059167,1.834,110.0,2018-10-31,2993417.0,348847.0,2214630.0,195611.0,17111.0,287283.0,-24673.0,52374.0,-97813.0,3115856.0
15.3,31860.0,186.4000000000002,18568.0,98957.84810126582,101211.83544303797,200.0,3.100000000000001,84.86708860759494,280.7341772151897,10.160126582278489,47.059167,1.834,110.0,2018-11-01,2581080.0,254097.0,2185147.0,181796.0,31695.0,185050.0,-66625.0,53835.0,-243892.0,2891620.0
15.9,40260.0,56.999999999999986,18776.0,99959.24050632911,102205.25316455697,200.0,2.453164556962026,84.36075949367088,279.42563291139265,8.99968354430382,46.593833,2.359833,112.0,2018-11-02,2720599.0,335819.0,2141830.0,61712.0,42150.0,224540.0,-39743.0,52853.0,-98550.0,2858904.0
16.6,-23830.0,11.0,18664.0,100140.2564102564,102422.82051282052,140.0,2.9336538461538484,80.22435897435898,277.6189102564103,7.9666666666667,46.593833,2.359833,112.0,2018-11-03,2683593.0,346144.0,2057207.0,102611.0,54098.0,219181.0,-32157.0,52356.0,-115908.0,2831597.0
18.6,-48680.0,21.799999999999997,18504.0,98998.41935483871,101285.67741935483,130.0,3.058064516129034,81.8258064516129,279.3854838709674,9.491935483870991,46.593833,2.359833,112.0,2018-11-04,2548072.0,319308.0,2070338.0,115715.0,48834.0,201160.0,-56982.0,51590.0,-201950.0,2806945.0
24.0,-11690.0,47.29999999999998,18664.0,98241.47435897436,100516.18589743589,120.0,4.055769230769229,80.98717948717949,282.23429487179504,12.537820512820549,46.593833,2.359833,112.0,2018-11-05,2747710.0,350465.0,2147531.0,182634.0,29581.0,251153.0,-33070.0,50382.0,-230975.0,3011746.0
26.2,7870.0,244.1000000000001,18616.0,98321.8152866242,100582.70700636943,170.0,3.934076433121017,84.24203821656052,282.22070063694275,11.807961783439517,46.593833,2.359833,112.0,2018-11-06,2742491.0,349163.0,2174031.0,234139.0,23820.0,224403.0,-44883.0,50692.0,-268897.0,3056248.0
25.1,36580.0,241.70000000000005,18728.0,98678.52201257861,100895.47169811321,170.0,5.092452830188681,83.51886792452831,281.3820754716978,11.040251572327062,47.059167,1.834,110.0,2018-11-07,2825245.0,345295.0,2188579.0,382091.0,20510.0,235739.0,-44715.0,49708.0,-351979.0,3221922.0
20.9,-6960.0,26.99999999999999,18700.0,99478.80126182965,101700.78864353312,130.0,3.4375394321766564,84.65615141955836,280.39574132492123,9.847634069400655,47.059167,1.834,112.0,2018-11-08,2865095.0,401012.0,2208737.0,162271.0,39025.0,270332.0,-32413.0,50317.0,-234175.0,3131694.0
